Symbol,Shares,Trade Price,Trade Date,Shares Outstanding,Open Price,Close Price,Avg daily Volume,Side,Broker
VLGEA,6400,24.494667,12/3/2014,9513341.137,24.17,24.35,36338,sell,Calvin
VLKPY,4047,45.413784,12/3/2014,906677095.1,99,99,4142640,sell,Calvin
VLO  ,1429967,51.703119,12/3/2014,510819246.5,48.74,52.06,9315740,sell,Calvin
VLOWY,133380,6.175,12/3/2014,663789402.8,99,99,9868290,sell,Calvin
VLP  ,534,43.734247,12/3/2014,27803617.39,41.74,44.46,198312,sell,Calvin
VLPNY,60,8.24,12/3/2014,879982504,99,99,2231489,sell,Calvin
VLRS ,100,8.05,12/3/2014,92604282.61,8.05,8.05,270740,sell,Calvin
VLY  ,6455,9.746458,12/3/2014,229676853.6,9.71,9.775,1564059,sell,Calvin
VMC  ,42577,66.814518,12/3/2014,128963511,64.89,67.04,1175447,sell,Calvin
VMEM ,24700,5.121193,12/3/2014,92649447.78,5.11,5.19,552248,sell,Calvin
VMI  ,1025,134.052356,12/3/2014,24504654.09,133.57,134.182,262900,sell,Calvin
VMW  ,44825,85.081108,12/3/2014,129766183.6,83.73,85.48,1706384,sell,Calvin
VNCE ,71660,29.865732,12/3/2014,36256241.33,29.57,30.01,1088443,sell,Calvin
VNDA ,1503,12.645,12/3/2014,39379749.78,12.51,12.79,425547,sell,Calvin
VNET ,26112,18.645687,12/3/2014,99,18.45,19.79,1434726,sell,Calvin
VNO  ,285212,111.938824,12/3/2014,189178523.4,111.485,112.6,827319,sell,Calvin
VNOM ,8200,16.196321,12/3/2014,80505963.38,16.12,16.35,88497,sell,Calvin
VNQ  ,4746,80.752727,12/3/2014,329583825.2,80.62,80.92,3620947,sell,Calvin
VNR  ,1696,21.701325,12/3/2014,80584517.25,20.92,22.04,823710,sell,Calvin
VNTV ,38482,34.108832,12/3/2014,145107444.4,33.85,34.16,963271,sell,Calvin
VO   ,1429,124.587222,12/3/2014,77116094.9,124.03,124.99,242737,sell,Calvin
VOD  ,51418,35.503032,12/3/2014,2686519668,35.38,35.77,15871788,sell,Calvin
VOE  ,7407,90.4112,12/3/2014,36910372.17,90.42,90.42,176477,sell,Calvin
VOLC ,158384,11.301032,12/3/2014,49820128.97,10.87,11.425,758030,sell,Calvin
VOLVF,98833,84.3,12/3/2014,196784934.7,99,99,              NULL,sell,Calvin
VOO  ,15480,190.368511,12/3/2014,139379016.5,190.0643,190.835,2239774,sell,Calvin
VOXX ,14231,7.973514,12/3/2014,21907774.1,7.86,8.37,111981,sell,Calvin
VOYA ,136651,41.792055,12/3/2014,241354412.8,41.7,41.92,1141228,sell,Calvin
VPFG ,33256,24.084925,12/3/2014,39247367.2,22.635,24.2,209215,sell,Calvin
VPG  ,2305,16.807285,12/3/2014,12747241.74,16.78,16.79,24731,sell,Calvin
VR   ,2105,41.782625,12/3/2014,86828253.8,41.57,41.93,530320,sell,Calvin
VRA  ,28374,22.235936,12/3/2014,39641310.58,21.82,22.5,180563,sell,Calvin
VRNS ,12330,22.540531,12/3/2014,24555195.23,22.175,22.67,103692,sell,Calvin
VRNT ,348838,60.526141,12/3/2014,58443250.65,57.67,60.94,779504,sell,Calvin
VRSK ,22123,62.675018,12/3/2014,164579592.3,62.31,62.76,373256,sell,Calvin
VRSN ,130776,58.807069,12/3/2014,120982474.2,58.365,60,1036274,sell,Calvin
VRTS ,26283,157.547783,12/3/2014,9484590.744,156.87,183.5,87258,sell,Calvin
VRTU ,8863,40.945364,12/3/2014,28902533.66,40.99,41.115,129660,sell,Calvin
VRTV ,2820,50.255143,12/3/2014,15594500.76,49.62,50.57,120885,sell,Calvin
VRTX ,422055,120.164831,12/3/2014,238079248.6,119.24,121.41,1083613,sell,Calvin
VRX  ,120785,145.983221,12/3/2014,336591507.3,145.32,146.8341,1860851,sell,Calvin
VSAT ,1068,66.318071,12/3/2014,46428246.54,66.21,66.5,252364,sell,Calvin
VSEC ,6800,55.709964,12/3/2014,5348107.169,55.08,57.06,38994,sell,Calvin
VSH  ,82605,14.290791,12/3/2014,130123464.7,13.7,14.37,1343670,sell,Calvin
VSI  ,104146,46.124448,12/3/2014,30913390.21,45.95,46.75,466751,sell,Calvin
VSLR ,200,9.21625,12/3/2014,96890773.13,9.19,9.2138,1108773,sell,Calvin
VSR  ,800,3.045,12/3/2014,9741004.918,3.05,3.05,116117,sell,Calvin
VTAE ,3363,18.003182,12/3/2014,18471249.06,17.66,18.37,107164,sell,Calvin
VTG  ,845298,0.7643,12/3/2014,298006123.3,0.7643,0.7674,1712093,sell,Calvin
VTHR ,860,95.41,12/3/2014,1189938.162,95.41,95.41,5798,sell,Calvin
VTI  ,47527,106.704615,12/3/2014,472978166.3,106.44,106.89,3299494,sell,Calvin
VTL  ,10300,20.627823,12/3/2014,23975418.6,20.48,20.8,77262,sell,Calvin
VTNR ,100,3.29,12/3/2014,23795574.47,3.3,3.3,526177,sell,Calvin
VTR  ,152914,72.30119,12/3/2014,295046591.6,71.99,72.49,2018130,sell,Calvin
VTTI ,146,22.927164,12/3/2014,19804470.3,22.82,22.82,85856,sell,Calvin
VTV  ,100,85.11,12/3/2014,200763877.1,85.122,85.122,1376095,sell,Calvin
VUG  ,200,105.45,12/3/2014,163369725.2,105.3401,105.58,693693,sell,Calvin
VVC  ,18416,44.873189,12/3/2014,82458763.37,44.741,44.97,298096,sell,Calvin
VVI  ,19860,25.503699,12/3/2014,19933767.9,25.36,25.65,131249,sell,Calvin
VVR  ,100,4.61,12/3/2014,179254932.8,4.609,4.609,869755,sell,Calvin
VVUS ,700,3.167857,12/3/2014,104077106.7,3.145,3.18,1122195,sell,Calvin
VWO  ,78117,41.601537,12/3/2014,1129632504,41.49,41.668,11135680,sell,Calvin
VWR  ,300,26.726667,12/3/2014,131916038.9,26.65,26.74,163693,sell,Calvin
VXX  ,19500,26.610244,12/3/2014,41161558.62,26.4199,26.78,22002940,sell,Calvin
VYM  ,3000,70.17,12/3/2014,147923845.7,69.9,70.17,652708,sell,Calvin
VZ   ,2155964,48.736166,12/3/2014,4181637398,48.29,50.73,22425730,sell,Calvin
W    ,20000,21.2457,12/3/2014,13128891.96,21.35,21.35,320356,sell,Calvin
WAB  ,7478,87.575417,12/3/2014,95227569.55,86.77,88.02,501229,sell,Calvin
WABC ,130,48.595333,12/3/2014,25633992.6,48.48,48.74,124435,sell,Calvin
WAC  ,1645,17.840811,12/3/2014,37010868.23,17.79,17.9,338194,sell,Calvin
WAFD ,1012,21.787143,12/3/2014,98689941.58,21.755,21.89,563636,sell,Calvin
WAG  ,182580,67.541368,12/3/2014,934419499.8,67,67.7499,3426738,sell,Calvin
WAGE ,4106,58.199043,12/3/2014,35042984.88,57.72,58.41,110406,sell,Calvin
WAIR ,89558,14.330063,12/3/2014,97766850.9,14.18,14.57,878440,sell,Calvin
WAL  ,16469,26.353814,12/3/2014,87002078.02,25.97,26.655,395040,sell,Calvin
WASH ,2000,36.7356,12/3/2014,16767978.47,36.7,36.7,15715,sell,Calvin
WAT  ,14312,116.592985,12/3/2014,83383217.68,115.86,117.14,284907,sell,Calvin
WATT ,200,7.76,12/3/2014,10046670.1,7.76,7.76,78760,sell,Calvin
WB   ,29306,17.10848,12/3/2014,99,17.06,17.13,290258,sell,Calvin
WBAI ,59421,21.503687,12/3/2014,99,21.1,23.96,828034,sell,Calvin
WBC  ,50554,103.990098,12/3/2014,57869228.28,102.29,105.2,525601,sell,Calvin
WBK  ,2479,27.65,12/3/2014,3111874715,27.585,27.6701,4825307,sell,Calvin
WBMD ,6593,36.958333,12/3/2014,37259014.89,36.875,37.06,424632,sell,Calvin
WBS  ,28914,31.697305,12/3/2014,89713209.13,31.67,31.85,333608,sell,Calvin
WCC  ,433062,77.964072,12/3/2014,44644075.88,77.01,82,1133329,sell,Calvin
WCG  ,51965,76.800791,12/3/2014,42422910.11,75.63,77.78,632174,sell,Calvin
WCIC ,3360,18.7765,12/3/2014,26004918.03,18.78,18.89,75629,sell,Calvin
WCN  ,131696,45.538269,12/3/2014,123334556.8,45.32,45.7,868367,sell,Calvin
WD   ,25889,16.56836,12/3/2014,32236664.12,16.1,16.67,258110,sell,Calvin
WDAY ,35713,82.786499,12/3/2014,99856905.14,81.93,85.97,1459500,sell,Calvin
WDC  ,130534,102.810638,12/3/2014,232031807.3,102.16,103.33,1080134,sell,Calvin
WDR  ,124810,47.827457,12/3/2014,82273337.14,47.55,47.9401,660218,sell,Calvin
WEC  ,29803,49.800694,12/3/2014,225695918.9,49.6,49.96,1565586,sell,Calvin
WEICY,378,15.53,12/3/2014,122213910.6,99,99,512712,sell,Calvin
WEN  ,129991,8.717102,12/3/2014,367906497.6,8.68,8.8201,3020111,sell,Calvin
WERN ,400410,30.850051,12/3/2014,71352129.53,30.49,31.06,701920,sell,Calvin
WES  ,559,69.661711,12/3/2014,125205081.8,69,69,310038,sell,Calvin
WETF ,850897,16.046048,12/3/2014,128787759.3,15.4,16.165,2719970,sell,Calvin
WEX  ,197883,102.409049,12/3/2014,38727141.19,101.79,103.7799,797302,sell,Calvin
WFC  ,634755,54.37744,12/3/2014,5172551974,54.1,54.565,14761890,sell,Calvin
WFC.P,1084,1213,12/3/2014,3968000,1213.25,1215,13346,sell,Calvin
WFC.P,2000,23.77,12/3/2014,23193521.25,23.77,23.77,62568,sell,Calvin
WFD  ,2576,7.29,12/3/2014,18974463.65,7.32,7.32,8235,sell,Calvin
WFM  ,100469,48.171915,12/3/2014,360711053.9,47.95,48.7309,2783919,sell,Calvin
WFT  ,149189,13.430203,12/3/2014,752059889,13.15,13.7,13294630,sell,Calvin
WG   ,156220,4.43978,12/3/2014,55331049.19,4.29,6.38,595858,sell,Calvin
WGL  ,12220,50.635926,12/3/2014,49124307.14,50.2771,50.885,315710,sell,Calvin
WGO  ,95740,26.212662,12/3/2014,26626067.83,25.91,26.38,349735,sell,Calvin
WGP  ,15915,61.161781,12/3/2014,215547798.9,60.115,60.875,114569,sell,Calvin
WHF  ,500,12.292,12/3/2014,14931818.69,12.18,12.3,59148,sell,Calvin
WHG  ,4900,59.127914,12/3/2014,8293917.204,58.99,59.25,57427,sell,Calvin
WHR  ,14605,188.723424,12/3/2014,76261479.32,185.25,189.3,658419,sell,Calvin
WHZ  ,100,8.02,12/3/2014,18147630.92,8.05,8.05,216309,sell,Calvin
WIFI ,45662,7.821112,12/3/2014,36634701.43,7.78,7.94,441105,sell,Calvin
WILN ,14148,3.143468,12/3/2014,120468039.5,3.1,3.19,488183,sell,Calvin
WIN  ,59211,9.855354,12/3/2014,612841324,9.82,10,5361432,sell,Calvin
WIRE ,1900,35.726136,12/3/2014,20401827.81,34.87,35.87,83191,sell,Calvin
WIT  ,801,12.952222,12/3/2014,1821436722,12.92,13.1,1411079,sell,Calvin
WIX  ,5083,21.2025,12/3/2014,37869127.78,21.03,21.23,199341,sell,Calvin
WLB  ,48,35.92,12/3/2014,16755526.17,35.99,35.99,217604,sell,Calvin
WLDN ,4700,18.032692,12/3/2014,7791196.247,17.89,18.195,125119,sell,Calvin
WLFC ,100,21.6,12/3/2014,8418895.833,21.6,21.6,9683,sell,Calvin
WLH  ,10239,19.899118,12/3/2014,28362043.37,19.81,20.035,476876,sell,Calvin
WLK  ,58925,64.042823,12/3/2014,130337903.9,62.37,64.295,1097525,sell,Calvin
WLL  ,40961,41.127343,12/3/2014,113782906.1,39.22,42.1599,5778495,sell,Calvin
WLT  ,843866,2.02666,12/3/2014,100539919.7,1.82,2.75,7713774,sell,Calvin
WLWHY,1057,6.99,12/3/2014,1021252167,99,99,1864497,sell,Calvin
WM   ,3305386,49.017936,12/3/2014,455946299,48.495,49.23,4255147,sell,Calvin
WMB  ,80030,51.077122,12/3/2014,741927704.5,50.4,51.42,5907400,sell,Calvin
WMC  ,13356,15.772025,12/3/2014,41580492.35,15.684,15.8,466271,sell,Calvin
WMGI ,1900,29.075,12/3/2014,50781042.87,28.63,29.155,1029079,sell,Calvin
WMK  ,200,46.015,12/3/2014,26696469.77,45.91,46.12,30150,sell,Calvin
WMS  ,41400,21.432,12/3/2014,53088899.47,21,21.86,974453,sell,Calvin
WMT  ,351488,84.91702,12/3/2014,3279486688,84.1,85.94,6337450,sell,Calvin
WNC  ,6488,10.956667,12/3/2014,67811480.34,10.855,11.07,1038079,sell,Calvin
WNR  ,74250,43.376663,12/3/2014,96852198.45,41.73,43.73,1680494,sell,Calvin
WNRL ,630,31.766026,12/3/2014,23178679.8,30.99,31.87,46602,sell,Calvin
WNS  ,5866,21.055846,12/3/2014,99,20.54,21.38,139570,sell,Calvin
WOOF ,534225,48.565922,12/3/2014,82599104.01,47.46,49.08,759166,sell,Calvin
WOPEF,47285,35.27,12/3/2014,780630627.9,99,99,7100,sell,Calvin
WOPEY,3104,30.038308,12/3/2014,808496103,99,99,6766379,sell,Calvin
WOR  ,3322,38.2166,12/3/2014,67535788.66,37.81,38.4,246147,sell,Calvin
WOSYY,386,5.77,12/3/2014,2593333544,99,99,16712368,sell,Calvin
WPC  ,27081,68.693505,12/3/2014,103691883.6,68.45,68.98,499051,sell,Calvin
WPCS ,82930,0.508199,12/3/2014,13964338.12,0.495,0.525,362063,sell,Calvin
WPG  ,100306,17.086821,12/3/2014,144972453.2,16.956,17.16,980086,sell,Calvin
WPP  ,642,10.101111,12/3/2014,48956175.04,10.16,10.16,188243,sell,Calvin
WPPGY,8881,106.300283,12/3/2014,263098474.5,105.32,106.8,1192908,sell,Calvin
WPRT ,47683,4.13627,12/3/2014,60026599.91,4.05,4.32,1565157,sell,Calvin
WPT  ,5400,18.8494,12/3/2014,17130038.09,18.7609,18.7609,24645,sell,Calvin
WPX  ,743965,13.024164,12/3/2014,199917702.4,12.72,13.41,6564365,sell,Calvin
WPZ  ,1412054,51.6762,12/3/2014,430864401.6,50.73,51.88,1249353,sell,Calvin
WR   ,104146,39.322109,12/3/2014,130172228.3,39.21,39.37,735330,sell,Calvin
WRB  ,57704,52.237654,12/3/2014,126794313.8,52.14,52.29,605734,sell,Calvin
WRE  ,6993,27.360912,12/3/2014,66806105.66,27.25,27.45,286211,sell,Calvin
WRES ,857383,1.925826,12/3/2014,75935331.71,1.81,1.99,2784667,sell,Calvin
WRI  ,89447,35.441063,12/3/2014,122133689.6,35.2,35.51,1356312,sell,Calvin
WRLD ,8974,75.931208,12/3/2014,9474614.003,75.795,76.1,95454,sell,Calvin
WRN  ,2200,0.618,12/3/2014,93708867.16,0.6167,0.62,168875,sell,Hobbes
WSBF ,637,12.444444,12/3/2014,34324922.97,12.48,12.48,47283,sell,Hobbes
WSFS ,11012,75.522622,12/3/2014,9417005.019,75.22,75.87,25438,sell,Hobbes
WSH  ,118620,43.29964,12/3/2014,175171014.7,42.64,43.35,514672,sell,Hobbes
WSM  ,65874,73.385674,12/3/2014,94169330.57,72.89,73.54,500701,sell,Hobbes
WSO  ,424,104.503333,12/3/2014,29642313.47,103.71,104.9,175632,sell,Hobbes
WST  ,19027,53.472794,12/3/2014,70483140.02,52.62,53.8,214394,sell,Hobbes
WSTC ,2289,31.972833,12/3/2014,82486018.45,31.45,32.1,147655,sell,Hobbes
WSTG ,300,17.3,12/3/2014,4859497.052,17.3,17.3,23677,sell,Hobbes
WTFC ,2482,44.824853,12/3/2014,46147633.17,44.65,45.03,171885,sell,Hobbes
WTI  ,79775,7.026722,12/3/2014,73004221.48,6.8,7.31,2556157,sell,Hobbes
WTM  ,210,639.624286,12/3/2014,5961621.218,637,641.9999,7741,sell,Hobbes
WTR  ,17133,26.237157,12/3/2014,178070904,26.02,26.45,811584,sell,Hobbes
WTS  ,298088,62.798756,12/3/2014,28926249.53,60.26,63.08,305770,sell,Hobbes
WTW  ,3890,29.14,12/3/2014,55366470.26,28.42,29.14,2117560,sell,Hobbes
WU   ,185664,18.414648,12/3/2014,518809665.7,18.29,18.48,5036683,sell,Hobbes
WUBA ,214708,48.176356,12/3/2014,99,47.12,48.5016,1503456,sell,Hobbes
WWAV ,277865,35.633075,12/3/2014,175011074.7,35.16,36.2,1402436,sell,Hobbes
WWD  ,453691,51.857615,12/3/2014,64679784.87,51.38,52.15,315737,sell,Hobbes
WWE  ,3600,11.932333,12/3/2014,32312101.99,11.73,11.97,718712,sell,Hobbes
WWW  ,5257,30.460417,12/3/2014,101098973.2,30.27,30.52,420580,sell,Hobbes
WWWW ,7501,17.177,12/3/2014,51805972.55,16.98,17.24,379516,sell,Hobbes
WX   ,8511,35.374117,12/3/2014,99,35.3,35.68,323507,sell,Hobbes
WY   ,308028,35.361865,12/3/2014,524324438.9,35.03,35.48,2227374,sell,Hobbes
WY.PR,1741,58.5,12/3/2014,13795282.05,58.62,58.62,6884,sell,Hobbes
WYGPY,8886,8.59875,12/3/2014,245004678.5,99,99,2300148,sell,Hobbes
WYN  ,9631,83.53967,12/3/2014,122335908.7,82.75,83.87,1217161,sell,Hobbes
WYNMY,550,29.4825,12/3/2014,556748356.5,99,99,1708865,sell,Hobbes
WYNN ,36547,169.810125,12/3/2014,104039317.2,168.99,177.03,2203773,sell,Hobbes
WYY  ,100,1.49,12/3/2014,83710510.07,1.48,1.48,154082,sell,Hobbes
X    ,349023,32.383598,12/3/2014,140434848.3,31.42,32.68,6448638,sell,Hobbes
XCO  ,310383,2.738167,12/3/2014,262993391.1,2.785,2.8,2694452,sell,Hobbes
XCRA ,4800,8.494038,12/3/2014,52392809.07,8.45,8.47,244555,sell,Hobbes
XEC  ,206289,108.011768,12/3/2014,83123389.68,103.81,110.12,2206727,sell,Hobbes
XEL  ,172531,34.664735,12/3/2014,505619201.8,34.46,34.81,3330964,sell,Hobbes
XENE ,446,14.18,12/3/2014,12149825.15,12.5,14.861,90179,sell,Hobbes
XENT ,316,16.94,12/3/2014,22812163.41,16.8999,16.8999,10103,sell,Hobbes
XHB  ,6200,33.477727,12/3/2014,48226179.77,33.355,33.58,2049263,sell,Hobbes
XIN  ,47971,2.8252,12/3/2014,99,2.68,2.68,345121,sell,Hobbes
XIV  ,800,39.420625,12/3/2014,23368596.25,39.26,39.5401,7233299,sell,Hobbes
XL   ,197915,35.621202,12/3/2014,256379802.7,35.44,35.73,1477355,sell,Hobbes
XLB  ,2700,49.5375,12/3/2014,62819605.84,48.97,49.71,7318822,sell,Hobbes
XLE  ,1702262,81.97694,12/3/2014,124572713.2,81.56,82.58,31531970,sell,Hobbes
XLF  ,16413,24.561418,12/3/2014,780888121.9,24.47,24.585,14456570,sell,Hobbes
XLI  ,10276,57.323333,12/3/2014,170480536.1,57.255,57.4728,11433640,sell,Hobbes
XLK  ,16591,42.145676,12/3/2014,312720858.3,42.03,42.23,4260071,sell,Hobbes
XLNX ,5274952,46.802191,12/3/2014,258849685.5,45.5,46.895,5606099,sell,Hobbes
XLP  ,6891,48.83881,12/3/2014,196919175.9,48.72,49.06,5909648,sell,Hobbes
XLRN ,2290,36.24,12/3/2014,31662499.53,35.85,37.03,179707,sell,Hobbes
XLS  ,338950,17.573019,12/3/2014,185876098.6,17.48,17.67,1161003,sell,Hobbes
XLU  ,4708,46.241447,12/3/2014,143163907.7,46.08,46.39,8177458,sell,Hobbes
XLV  ,8166,70.264074,12/3/2014,181201398.8,70.05,70.32,6576879,sell,Hobbes
XLY  ,1600,71.321364,12/3/2014,99409353.07,71.23,71.4336,5657731,sell,Hobbes
XME  ,14100,33.213333,12/3/2014,11406447.38,33.21,33.265,2555408,sell,Hobbes
XNET ,200,8.695,12/3/2014,99,8.61,8.7801,87513,sell,Hobbes
XNPT ,287993,8.614067,12/3/2014,62472492.9,8.65,8.8616,788748,sell,Hobbes
XOM  ,715631,94.798032,12/3/2014,4207028161,92.62,95.3,16209980,sell,Hobbes
XOMA ,882441,4.836138,12/3/2014,113059026.4,4.735,5.1,6233069,sell,Hobbes
XON  ,24700,25.043589,12/3/2014,102480367.9,24.76,25.8,457095,sell,Hobbes
XONE ,364,21.35,12/3/2014,14436235.13,21.83,21.83,282141,sell,Hobbes
XOOM ,3840831,14.018948,12/3/2014,40655256.3,13.95,16.89,1428039,sell,Hobbes
XOP  ,1619408,51.045363,12/3/2014,19205532.64,50.1,51.94,9998034,sell,Hobbes
XOXO ,21288,14.772714,12/3/2014,26460249.25,14.46,14.78,93974,sell,Hobbes
XPO  ,137949,38.986816,12/3/2014,63842615.16,38.02,39.5,615364,sell,Hobbes
XRA  ,700,0.6416,12/3/2014,89566715.63,0.6399,0.645,124749,sell,Hobbes
XRAY ,81375,55.456783,12/3/2014,141060932.6,55.22,55.79,681131,sell,Hobbes
XRM  ,200,14.46,12/3/2014,15018131.08,14.5,14.5,23105,sell,Hobbes
XRS  ,1000,30.518,12/3/2014,99,30.395,30.6,442852,sell,Hobbes
XRT  ,2500,93.33375,12/3/2014,10364517.99,92.78,93.57,2756272,sell,Hobbes
XRX  ,6208334,14.133778,12/3/2014,1117841495,13.829,14.21,10689380,sell,Hobbes
XXIA ,34515,10.387293,12/3/2014,78495223.26,10.32,10.58,334770,sell,Hobbes
XXII ,14000,1.851765,12/3/2014,64272614.51,1.82,1.88,152192,sell,Hobbes
XYIGY,192,10.3,12/3/2014,202279492.8,99,99,1068333,sell,Hobbes
XYL  ,15093,38.788196,12/3/2014,178302105.2,38.01,38.92,697054,sell,Hobbes
Y    ,997,457.966991,12/3/2014,16372386.86,456.05,463.75,60689,sell,Hobbes
YAHOY,130385,7.333529,12/3/2014,2894382409,99,99,4422173,sell,Hobbes
YARIY,35,44.11,12/3/2014,275485798.3,99,99,1653064,sell,Hobbes
YDKN ,1807776,18.8894,12/3/2014,31114879.24,18.94,18.94,375197,sell,Hobbes
YDLE ,100,11.67,12/3/2014,28806169.67,11.63,11.63,79962,sell,Hobbes
YELP ,9152,55.085818,12/3/2014,62625030.62,54.71,55.47,1611561,sell,Hobbes
YGE  ,600,2.583333,12/3/2014,99,2.565,2.61,1373675,sell,Hobbes
YHOO ,1560274,50.607496,12/3/2014,948520238.9,50.22,50.93,14227850,sell,Hobbes
YINGY,56,6.69,12/3/2014,187393267.1,99,99,1015769,sell,Hobbes
YNDX ,806299,23.777202,12/3/2014,248570702.1,23.63,23.945,2434560,sell,Hobbes
YOKU ,178140,17.498046,12/3/2014,99,17.29,17.75,1498010,sell,Hobbes
YORW ,670,20.777857,12/3/2014,12736591.64,20.56,20.8,15248,sell,Hobbes
YPF  ,436436,31.264943,12/3/2014,565309148.4,31.1,32.46,1443590,sell,Hobbes
YRCW ,39347,23.720252,12/3/2014,31384825.91,23.37,23.92,517599,sell,Hobbes
YUM  ,50128,77.567735,12/3/2014,441932747.5,76.52,78.53,3004065,sell,Hobbes
YY   ,11008,70.863288,12/3/2014,99,69.55,71.88,1642929,sell,Hobbes
Z    ,411137,114.98285,12/3/2014,34208596.83,112.63,115.845,1081192,sell,Hobbes
ZAGG ,44753,5.72102,12/3/2014,29588245.38,5.55,5.85,189903,sell,Hobbes
ZAYO ,188700,26.809549,12/3/2014,230478916.2,26.41,26.77,702671,sell,Hobbes
ZB.PR,14341,24.118347,12/3/2014,5061906.568,24.09,24.12,14447,sell,Hobbes
ZBRA ,52175,76.378981,12/3/2014,49919664.33,72.89,76.96,852588,sell,Hobbes
ZEN  ,900,23.658889,12/3/2014,71824378.89,23.49,23.789,614981,sell,Hobbes
ZEP  ,132207,13.655025,12/3/2014,23002203.55,13.56,14.07,222982,sell,Hobbes
ZEUS ,2836,16.656522,12/3/2014,10662621.72,16.2,17,59894,sell,Hobbes
ZFGN ,2400,22.479857,12/3/2014,22239128.44,19.21,22.9,28485,sell,Hobbes
ZGNX ,2200,1.144667,12/3/2014,153762271.7,1.13,1.165,893945,sell,Hobbes
ZHNE ,100,2.01,12/3/2014,33387248.26,2.01,2.01,134751,sell,Hobbes
ZINC ,21364,15.818365,12/3/2014,48696867.44,15.17,15.88,532565,sell,Hobbes
ZION ,29111,27.870486,12/3/2014,200456532.9,27.46,28.02,1701211,sell,Hobbes
ZIOP ,91437,3.719813,12/3/2014,112813437.8,3.48,4.09,2688958,sell,Hobbes
ZIXI ,25934,3.146512,12/3/2014,56522406.55,3.11,3.15,248351,sell,Hobbes
ZLTQ ,25936,26.199371,12/3/2014,37774209.23,25.9699,26.5,317258,sell,Hobbes
ZMH  ,300261,113.61155,12/3/2014,170546807.6,111.63,114.31,978397,sell,Hobbes
ZNGA ,339907,2.561956,12/3/2014,742980549.8,2.46,2.59,11068160,sell,Hobbes
ZNH  ,678,23.2844,12/3/2014,56342091.66,23.18,23.18,852931,sell,Hobbes
ZOES ,300,31.64,12/3/2014,19641517.83,31.63,31.69,527312,sell,Hobbes
ZPIN ,19796,15.5689,12/3/2014,99,14.49,14.49,145571,sell,Hobbes
ZQK  ,255100,1.814492,12/3/2014,170809565,1.78,1.87,2600309,sell,Hobbes
ZSPH ,26585,45.505902,12/3/2014,19781051.94,43.05,46.73,226325,sell,Hobbes
ZTS  ,83571,44.955695,12/3/2014,496504312,44.52,45,2008310,sell,Hobbes
ZU   ,26591,26.90187,12/3/2014,58924031.92,26.45,27.39,1038271,sell,Hobbes
ZUMZ ,68547,35.999072,12/3/2014,28606298.65,35.18,36,209943,sell,Hobbes
ZURVY,1464,31.1825,12/3/2014,1497142797,99,99,6463290,sell,Hobbes
A    ,107852,42.314916,12/4/2014,332838685.6,41.98,42.6139,1346823,sell,Hobbes
AA   ,1181882,17.287402,12/4/2014,1173551461,17.17,17.41,13741030,sell,Hobbes
AA.PR,1700,53.3124,12/4/2014,24970738.51,53.45,53.45,203157,sell,Hobbes
AAC  ,8949,30.832812,12/4/2014,21274830.69,30.66,31.65,80967,sell,Hobbes
AAGIY,160631,22.502068,12/4/2014,2979106863,99,99,4854397,sell,Hobbes
AAL  ,328843,49.808778,12/4/2014,694680118,49.4,50.2699,15224180,sell,Hobbes
AAN  ,35739,27.912904,12/4/2014,74029489.01,27.72,28.827,548518,sell,Hobbes
AAOI ,24916,10.020437,12/4/2014,15007800.31,9.95,10.09,316276,sell,Hobbes
AAON ,24498,20.675021,12/4/2014,54772268.75,20.67,20.73,198115,sell,Hobbes
AAP  ,307710,152.516937,12/4/2014,71441295.5,145.48,154.21,806361,sell,Hobbes
AAPL ,494009,116.130199,12/4/2014,5852746077,115.32,117.15,42068020,sell,Hobbes
AAT  ,2484,39.3,12/4/2014,43481824.43,39.08,39.37,156374,sell,Hobbes
AAUKY,4545,10.074111,12/4/2014,2875408607,99,99,17756458,sell,Hobbes
AAV  ,30636,4.231628,12/4/2014,182254061.5,3.954,4.41,2374413,sell,Hobbes
AAVL ,8800,41.303333,12/4/2014,22404739.92,40.2,42.48,111387,sell,Hobbes
AAWW ,1879,46.836842,12/4/2014,24940138.06,46.64,47.7,283508,sell,Hobbes
AAXJ ,665,62.625714,12/4/2014,46158737.93,62.56,62.71,381927,sell,Hobbes
ABAX ,25821,57.557975,12/4/2014,22733248.25,57.1,58.175,191289,sell,Hobbes
ABB  ,44114,22.035741,12/4/2014,2308233805,21.96,22.1351,11734976,sell,Hobbes
ABBV ,518397,68.963944,12/4/2014,1582286352,65.05,69.85,7669905,sell,Hobbes
ABC  ,176862,92.078557,12/4/2014,218482388.2,91.71,92.59,1444872,sell,Hobbes
ABCB ,7508,24.92091,12/4/2014,28160010.74,24.85,24.99,94355,sell,Hobbes
ABCD ,1200,1.646364,12/4/2014,45022978.04,1.61,1.67,26321,sell,Hobbes
ABCO ,130926,40.415892,12/4/2014,36584040.89,39.66,42.32,331950,sell,Hobbes
ABDNY,3684,14.728586,12/4/2014,655863060.8,99,99,3245317,sell,Hobbes
ABEV ,4516505,6.042267,12/4/2014,15978172893,5.99,6.24,24984550,sell,Hobbes
